step,ego_x,ego_y,ego_yaw,ego_speed,ego_extent_x,ego_extent_y,ego_extent_z,ego_id,car0_x,car0_y,car0_yaw,car0_speed,car0_extent_x,car0_extent_y,car0_id,car1_x,car1_y,car1_yaw,car1_speed,car1_extent_x,car1_extent_y,car1_id,car2_x,car2_y,car2_yaw,car2_speed,car2_extent_x,car2_extent_y,car2_id,car3_x,car3_y,car3_yaw,car3_speed,car3_extent_x,car3_extent_y,car3_id,car4_x,car4_y,car4_yaw,car4_speed,car4_extent_x,car4_extent_y,car4_id,car5_x,car5_y,car5_yaw,car5_speed,car5_extent_x,car5_extent_y,car5_id,car6_x,car6_y,car6_yaw,car6_speed,car6_extent_x,car6_extent_y,car6_id,car7_x,car7_y,car7_yaw,car7_speed,car7_extent_x,car7_extent_y,car7_id,car8_x,car8_y,car8_yaw,car8_speed,car8_extent_x,car8_extent_y,car8_id,car9_x,car9_y,car9_yaw,car9_speed,car9_extent_x,car9_extent_y,car9_id,car10_x,car10_y,car10_yaw,car10_speed,car10_extent_x,car10_extent_y,car10_id,car11_x,car11_y,car11_yaw,car11_speed,car11_extent_x,car11_extent_y,car11_id,car12_x,car12_y,car12_yaw,car12_speed,car12_extent_x,car12_extent_y,car12_id,car13_x,car13_y,car13_yaw,car13_speed,car13_extent_x,car13_extent_y,car13_id,car14_x,car14_y,car14_yaw,car14_speed,car14_extent_x,car14_extent_y,car14_id,car15_x,car15_y,car15_yaw,car15_speed,car15_extent_x,car15_extent_y,car15_id,car16_x,car16_y,car16_yaw,car16_speed,car16_extent_x,car16_extent_y,car16_id,car17_x,car17_y,car17_yaw,car17_speed,car17_extent_x,car17_extent_y,car17_id,car18_x,car18_y,car18_yaw,car18_speed,car18_extent_x,car18_extent_y,car18_id,car19_x,car19_y,car19_yaw,car19_speed,car19_extent_x,car19_extent_y,car19_id,route0_x,route0_y,route0_yaw,route0_id,route0_extent_x,route0_extent_y,route1_x,route1_y,route1_yaw,route1_id,route1_extent_x,route1_extent_y,route2_x,route2_y,route2_yaw,route2_id,route2_extent_x,route2_extent_y,target_point_x,target_point_y,light_hazard,wp0_x,wp1_x,wp2_x,wp3_x,wp0_y,wp1_y,wp2_y,wp3_y,car0_rel_x,car1_rel_x,car2_rel_x,car3_rel_x,car4_rel_x,car5_rel_x,car6_rel_x,car7_rel_x,car8_rel_x,car9_rel_x,car10_rel_x,car11_rel_x,car12_rel_x,car13_rel_x,car14_rel_x,car15_rel_x,car16_rel_x,car17_rel_x,car18_rel_x,car19_rel_x,car0_rel_y,car1_rel_y,car2_rel_y,car3_rel_y,car4_rel_y,car5_rel_y,car6_rel_y,car7_rel_y,car8_rel_y,car9_rel_y,car10_rel_y,car11_rel_y,car12_rel_y,car13_rel_y,car14_rel_y,car15_rel_y,car16_rel_y,car17_rel_y,car18_rel_y,car19_rel_y,car0_rel_yaw,car1_rel_yaw,car2_rel_yaw,car3_rel_yaw,car4_rel_yaw,car5_rel_yaw,car6_rel_yaw,car7_rel_yaw,car8_rel_yaw,car9_rel_yaw,car10_rel_yaw,car11_rel_yaw,car12_rel_yaw,car13_rel_yaw,car14_rel_yaw,car15_rel_yaw,car16_rel_yaw,car17_rel_yaw,car18_rel_yaw,car19_rel_yaw,car0_rel_speed,car1_rel_speed,car2_rel_speed,car3_rel_speed,car4_rel_speed,car5_rel_speed,car6_rel_speed,car7_rel_speed,car8_rel_speed,car9_rel_speed,car10_rel_speed,car11_rel_speed,car12_rel_speed,car13_rel_speed,car14_rel_speed,car15_rel_speed,car16_rel_speed,car17_rel_speed,car18_rel_speed,car19_rel_speed,car0_rel_extent_x,car1_rel_extent_x,car2_rel_extent_x,car3_rel_extent_x,car4_rel_extent_x,car5_rel_extent_x,car6_rel_extent_x,car7_rel_extent_x,car8_rel_extent_x,car9_rel_extent_x,car10_rel_extent_x,car11_rel_extent_x,car12_rel_extent_x,car13_rel_extent_x,car14_rel_extent_x,car15_rel_extent_x,car16_rel_extent_x,car17_rel_extent_x,car18_rel_extent_x,car19_rel_extent_x,car0_rel_extent_y,car1_rel_extent_y,car2_rel_extent_y,car3_rel_extent_y,car4_rel_extent_y,car5_rel_extent_y,car6_rel_extent_y,car7_rel_extent_y,car8_rel_extent_y,car9_rel_extent_y,car10_rel_extent_y,car11_rel_extent_y,car12_rel_extent_y,car13_rel_extent_y,car14_rel_extent_y,car15_rel_extent_y,car16_rel_extent_y,car17_rel_extent_y,car18_rel_extent_y,car19_rel_extent_y,car0_rel_id,car1_rel_id,car2_rel_id,car3_rel_id,car4_rel_id,car5_rel_id,car6_rel_id,car7_rel_id,car8_rel_id,car9_rel_id,car10_rel_id,car11_rel_id,car12_rel_id,car13_rel_id,car14_rel_id,car15_rel_id,car16_rel_id,car17_rel_id,car18_rel_id,car19_rel_id,route0_rel_x,route1_rel_x,route2_rel_x,route0_rel_y,route1_rel_y,route2_rel_y,route0_rel_yaw,route1_rel_yaw,route2_rel_yaw,route0_rel_id,route1_rel_id,route2_rel_id,route0_rel_extent_x,route1_rel_extent_x,route2_rel_extent_x,route0_rel_extent_y,route1_rel_extent_y,route2_rel_extent_y
0,-1.3,-0.0,0,4.304917761910296e-05,1.5107464790344238,4.901683330535889,2.128324270248413,109,-23.752406508316998,10.5001023598085,3.141558831183875,-6.720849687509177e-05,1.6197669506072998,1.6562436819076538,121,36.25824955995555,13.999803317984211,-3.141584397790414,7.020272435860966e-05,2.560655355453491,5.91519021987915,119,-23.75442733473511,14.000103341845325,-3.141584397790414,-4.0184887369684426e-05,1.5012825727462769,3.633375883102417,118,-34.579784834606784,0.00015763513561595357,2.6631610898775193e-06,4.344627179180352e-05,1.300939917564392,4.717525005340576,116,6.2498829966121,13.999958128300385,-3.141584930682706,0.0001493030569751294,2.467444658279419,5.203838348388672,115,36.25730901812594,10.499793393858567,-3.141584930682706,0.0001494304405560377,2.467444658279419,5.203838348388672,112,6.252801200843241,10.499953162734576,3.1415401898364674,-3.351988601811421e-05,1.523191213607788,2.043684244155884,111,25.545583635597925,3.499829572050485,2.8762139772986473e-05,0.00018559779709858117,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.231747703405386,0.008733427115418774,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.00146645311968,-0.00861890217495559,False,0.2045933,0.0027067703,1.6542037,4.8407353e-05,3.1053302,-0.00064231677,4.621831,-0.0016979368,-22.452406508316997,10.5001023598085,3.141558831183875,-6.720849687509177e-05,1.6197669506072998,1.6562436819076538,121,37.55824955995555,13.999803317984211,-3.141584397790414,7.020272435860966e-05,2.560655355453491,5.91519021987915,119,-22.454427334735108,14.000103341845325,-3.141584397790414,-4.0184887369684426e-05,1.5012825727462769,3.633375883102417,118,-33.27978483460679,0.00015763513561595357,2.6631610898775193e-06,4.344627179180352e-05,1.300939917564392,4.717525005340576,116,7.5498829966121,13.999958128300385,-3.141584930682706,0.0001493030569751294,2.467444658279419,5.203838348388672,115,37.557309018125935,10.499793393858567,-3.141584930682706,0.0001494304405560377,2.467444658279419,5.203838348388672,112,7.552801200843241,10.499953162734576,3.1415401898364674,-3.351988601811421e-05,1.523191213607788,2.043684244155884,111,26.845583635597926,3.499829572050485,2.8762139772986473e-05,0.00018559779709858117,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.531747703405387,0.008733427115418774,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,-1.3,-0.0,0,0.0,1.5107464790344238,4.901683330535889,2.128324270248413,109,-23.7524469162047,10.500102398089764,3.1415524401174073,-4.7297398927622345e-05,1.6197669506072998,1.6562436819076538,121,36.258263097710206,13.99980196620528,-3.1415843975303397,4.951723835872751e-05,2.560655355453491,5.91519021987915,119,-23.754408542658037,14.000103151368295,-3.141583865158196,-4.785096748194048e-05,1.5012825727462769,3.633375883102417,118,-34.57977369456528,0.00015748277373854157,0.0,4.399802410213582e-05,1.300939917564392,4.717525005340576,116,6.249892800969016,13.99995698596029,-3.1415843975303397,0.00026611419408927896,2.467444658279419,5.203838348388672,115,36.2573187305768,10.499792251518938,-3.1415843975303397,0.00026608073653118514,2.467444658279419,5.203838348388672,112,6.252797935751807,10.499953048522096,3.141531667460905,-2.4312310585132015e-05,1.523191213607788,2.043684244155884,111,25.545582888527907,3.499829438787063,3.3555829735298914e-05,8.974417036585673e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.231747703405386,0.008733427115418774,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.00146645311968,-0.00861890217495559,False,0.20459211,0.002706681,1.6541972,4.8295595e-05,3.1053255,-0.000642436,4.621831,-0.0016980784,-22.4524469162047,10.500102398089764,3.1415524401174073,-4.7297398927622345e-05,1.6197669506072998,1.6562436819076538,121,37.5582630977102,13.99980196620528,-3.1415843975303397,4.951723835872751e-05,2.560655355453491,5.91519021987915,119,-22.454408542658037,14.000103151368295,-3.141583865158196,-4.785096748194048e-05,1.5012825727462769,3.633375883102417,118,-33.279773694565286,0.00015748277373854157,0.0,4.399802410213582e-05,1.300939917564392,4.717525005340576,116,7.549892800969015,13.99995698596029,-3.1415843975303397,0.00026611419408927896,2.467444658279419,5.203838348388672,115,37.557318730576796,10.499792251518938,-3.1415843975303397,0.00026608073653118514,2.467444658279419,5.203838348388672,112,7.552797935751807,10.499953048522096,3.141531667460905,-2.4312310585132015e-05,1.523191213607788,2.043684244155884,111,26.845582888527908,3.499829438787063,3.3555829735298914e-05,8.974417036585673e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.531747703405387,0.008733427115418774,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,-1.3,-0.0,0,0.0,1.5107464790344238,4.901683330535889,2.128324270248413,109,-23.752457284273707,10.500102398142344,3.1415465809029346,-3.07747850603026e-05,1.6197669506072998,1.6562436819076538,121,36.258264732322885,13.999800976212,-3.1415838648981214,1.3573860609612885e-05,2.560655355453491,5.91519021987915,119,-23.754425874275956,14.000103151456189,-3.141583865158196,-5.1567494396356295e-05,1.5012825727462769,3.633375883102417,118,-34.579788511420325,0.00015748284887888702,0.0,4.4214141021902415e-05,1.300939917564392,4.717525005340576,116,6.249932617292619,13.999956014811554,-3.1415843975303397,0.00027250181108065714,2.467444658279419,5.203838348388672,115,36.2573432213749,10.499791318524267,-3.1415843975303397,0.0002725132108301171,2.467444658279419,5.203838348388672,112,6.252783990006368,10.499953048592818,3.1415236779776343,-2.020288646760795e-05,1.523191213607788,2.043684244155884,111,25.545551418171424,3.499829477023004,3.781688747928058e-05,4.420765940345043e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.231747703405386,0.008733427115418774,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.00146645311968,-0.00861890217495559,False,0.20459116,0.002706666,1.6541975,4.8262067e-05,3.105327,-0.0006424583,4.621833,-0.0016981044,-22.452457284273706,10.500102398142344,3.1415465809029346,-3.07747850603026e-05,1.6197669506072998,1.6562436819076538,121,37.55826473232288,13.999800976212,-3.1415838648981214,1.3573860609612885e-05,2.560655355453491,5.91519021987915,119,-22.454425874275955,14.000103151456189,-3.141583865158196,-5.1567494396356295e-05,1.5012825727462769,3.633375883102417,118,-33.27978851142033,0.00015748284887888702,0.0,4.4214141021902415e-05,1.300939917564392,4.717525005340576,116,7.549932617292619,13.999956014811554,-3.1415843975303397,0.00027250181108065714,2.467444658279419,5.203838348388672,115,37.5573432213749,10.499791318524267,-3.1415843975303397,0.0002725132108301171,2.467444658279419,5.203838348388672,112,7.552783990006368,10.499953048592818,3.1415236779776343,-2.020288646760795e-05,1.523191213607788,2.043684244155884,111,26.845551418171425,3.499829477023004,3.781688747928058e-05,4.420765940345043e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.531747703405387,0.008733427115418774,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,-1.3,-0.0,0,4.324368157376221e-05,1.5107464790344238,4.901683330535889,2.128324270248413,109,-23.752480421814198,10.500102436336027,3.141540722208611,-3.313269248052016e-05,1.6197669506072998,1.6562436819076538,121,36.25826905124046,13.999800443121257,-3.1415833322659035,-2.037817502509743e-05,2.560655355453491,5.91519021987915,119,-23.754430949088768,14.000103151481925,-3.141583865158196,-5.256800131383587e-05,1.5012825727462769,3.633375883102417,118,-34.57979330918299,0.00015748287320966052,0.0,4.4330386535047694e-05,1.300939917564392,4.717525005340576,116,6.24997169180389,13.999955424430036,-3.1415838648981214,0.00022232777147853213,2.467444658279419,5.203838348388672,115,36.257389888720404,10.49979070906607,-3.1415838648981214,0.0002224495832236716,2.467444658279419,5.203838348388672,112,6.252779582877504,10.499983566099093,3.1415156884943642,-1.9437693936785168e-05,1.523191213607788,2.043684244155884,111,25.545546468563966,3.4998294770481047,4.2344261331983546e-05,3.0424761638800015e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.231743507694006,0.00873342713669638,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.00146645311968,-0.00861890217495559,False,0.20459056,0.0027066474,1.6542015,4.8273243e-05,3.1053317,-0.0006424546,4.6218367,-0.0016980299,-22.452480421814197,10.500102436336027,3.141540722208611,-3.313269248052016e-05,1.6197669506072998,1.6562436819076538,121,37.55826905124046,13.999800443121257,-3.1415833322659035,-2.037817502509743e-05,2.560655355453491,5.91519021987915,119,-22.454430949088767,14.000103151481925,-3.141583865158196,-5.256800131383587e-05,1.5012825727462769,3.633375883102417,118,-33.27979330918299,0.00015748287320966052,0.0,4.4330386535047694e-05,1.300939917564392,4.717525005340576,116,7.54997169180389,13.999955424430036,-3.1415838648981214,0.00022232777147853213,2.467444658279419,5.203838348388672,115,37.5573898887204,10.49979070906607,-3.1415838648981214,0.0002224495832236716,2.467444658279419,5.203838348388672,112,7.552779582877504,10.499983566099093,3.1415156884943642,-1.9437693936785168e-05,1.523191213607788,2.043684244155884,111,26.845546468563967,3.4998294770481047,4.2344261331983546e-05,3.0424761638800015e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.531743507694006,0.00873342713669638,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,-1.3,-0.0,0,4.304365669453953e-05,1.5107464790344238,4.901683330535889,2.128324270248413,109,-23.752480477757015,10.500102436336311,3.1415343306219947,-3.2848474708749084e-05,1.6197669506072998,1.6562436819076538,121,36.25827817688871,13.999800347884115,-3.1415833322659035,-4.464002583440827e-05,2.560655355453491,5.91519021987915,119,-23.754425661160457,14.000103151455107,-3.141583865158196,-5.2709551674098805e-05,1.5012825727462769,3.633375883102417,118,-34.579787776171855,0.00015748284515023988,0.0,4.427803349913541e-05,1.300939917564392,4.717525005340576,116,6.250036969413499,13.999955157564575,-3.1415833325259777,0.00015523364147093083,2.467444658279419,5.203838348388672,115,36.25743990740311,10.499790480354337,-3.1415833325259777,0.00015529330572242302,2.467444658279419,5.203838348388672,112,6.252786066916548,10.499983566066211,3.1415076984909454,-1.9678383637798206e-05,1.523191213607788,2.043684244155884,111,25.54555166591819,3.499829477021747,4.580637074935723e-05,3.144712944729513e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.231746776352967,0.008733427120120112,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.00146645311968,-0.00861890217495559,False,0.20459008,0.0027066697,1.6542065,4.8310496e-05,3.1053374,-0.0006424062,4.6218395,-0.0016979554,-22.452480477757014,10.500102436336311,3.1415343306219947,-3.2848474708749084e-05,1.6197669506072998,1.6562436819076538,121,37.558278176888706,13.999800347884115,-3.1415833322659035,-4.464002583440827e-05,2.560655355453491,5.91519021987915,119,-22.454425661160457,14.000103151455107,-3.141583865158196,-5.2709551674098805e-05,1.5012825727462769,3.633375883102417,118,-33.27978777617186,0.00015748284515023988,0.0,4.427803349913541e-05,1.300939917564392,4.717525005340576,116,7.550036969413499,13.999955157564575,-3.1415833325259777,0.00015523364147093083,2.467444658279419,5.203838348388672,115,37.55743990740311,10.499790480354337,-3.1415833325259777,0.00015529330572242302,2.467444658279419,5.203838348388672,112,7.552786066916548,10.499983566066211,3.1415076984909454,-1.9678383637798206e-05,1.523191213607788,2.043684244155884,111,26.84555166591819,3.499829477021747,4.580637074935723e-05,3.144712944729513e-05,1.7758288383483887,1.843441367149353,110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.531746776352968,0.008733427120120112,5.04498445108581e-06,0,1.5107464790344238,48.9999885559082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
